"","row_id","Sales","date","country","store","product"
"9821",79948,177,2021-07-24,"Italy","KaggleRama","Advanced Techniques"
"9822",79949,164,2021-07-24,"Italy","KaggleRama","Getting Started"
"9823",79950,89,2021-07-24,"Italy","KaggleRama","Recipe Book"
"9824",79951,200,2021-07-24,"Italy","KaggleRama","For Kids: One Smart Goose"
"9825",79952,1131,2021-07-24,"Poland","KaggleMart","Advanced Techniques"
"9826",79953,989,2021-07-24,"Poland","KaggleMart","Getting Started"
"9827",79954,580,2021-07-24,"Poland","KaggleMart","Recipe Book"
"9828",79955,1321,2021-07-24,"Poland","KaggleMart","For Kids: One Smart Goose"
"9829",79956,366,2021-07-24,"Poland","KaggleRama","Advanced Techniques"
"9830",79957,355,2021-07-24,"Poland","KaggleRama","Getting Started"
"9831",79958,213,2021-07-24,"Poland","KaggleRama","Recipe Book"
"9832",79959,438,2021-07-24,"Poland","KaggleRama","For Kids: One Smart Goose"
"9833",79960,510,2021-07-24,"Spain","KaggleMart","Advanced Techniques"
"9834",79961,475,2021-07-24,"Spain","KaggleMart","Getting Started"
"9835",79962,299,2021-07-24,"Spain","KaggleMart","Recipe Book"
"9836",79963,671,2021-07-24,"Spain","KaggleMart","For Kids: One Smart Goose"
"9837",79964,191,2021-07-24,"Spain","KaggleRama","Advanced Techniques"
"9838",79965,166,2021-07-24,"Spain","KaggleRama","Getting Started"
"9839",79966,101,2021-07-24,"Spain","KaggleRama","Recipe Book"
"9840",79967,219,2021-07-24,"Spain","KaggleRama","For Kids: One Smart Goose"
"9841",79968,375,2021-07-25,"Belgium","KaggleMart","Advanced Techniques"
"9842",79969,338,2021-07-25,"Belgium","KaggleMart","Getting Started"
"9843",79970,225,2021-07-25,"Belgium","KaggleMart","Recipe Book"
"9844",79971,441,2021-07-25,"Belgium","KaggleMart","For Kids: One Smart Goose"
"9845",79972,131,2021-07-25,"Belgium","KaggleRama","Advanced Techniques"
"9846",79973,123,2021-07-25,"Belgium","KaggleRama","Getting Started"
"9847",79974,79,2021-07-25,"Belgium","KaggleRama","Recipe Book"
"9848",79975,158,2021-07-25,"Belgium","KaggleRama","For Kids: One Smart Goose"
"9849",79976,442,2021-07-25,"France","KaggleMart","Advanced Techniques"
"9850",79977,400,2021-07-25,"France","KaggleMart","Getting Started"
"9851",79978,248,2021-07-25,"France","KaggleMart","Recipe Book"
"9852",79979,554,2021-07-25,"France","KaggleMart","For Kids: One Smart Goose"
"9853",79980,146,2021-07-25,"France","KaggleRama","Advanced Techniques"
"9854",79981,140,2021-07-25,"France","KaggleRama","Getting Started"
"9855",79982,84,2021-07-25,"France","KaggleRama","Recipe Book"
"9856",79983,183,2021-07-25,"France","KaggleRama","For Kids: One Smart Goose"
"9857",79984,383,2021-07-25,"Germany","KaggleMart","Advanced Techniques"
"9858",79985,354,2021-07-25,"Germany","KaggleMart","Getting Started"
"9859",79986,215,2021-07-25,"Germany","KaggleMart","Recipe Book"
"9860",79987,447,2021-07-25,"Germany","KaggleMart","For Kids: One Smart Goose"
"9861",79988,132,2021-07-25,"Germany","KaggleRama","Advanced Techniques"
"9862",79989,118,2021-07-25,"Germany","KaggleRama","Getting Started"
"9863",79990,76,2021-07-25,"Germany","KaggleRama","Recipe Book"
"9864",79991,148,2021-07-25,"Germany","KaggleRama","For Kids: One Smart Goose"
"9865",79992,484,2021-07-25,"Italy","KaggleMart","Advanced Techniques"
"9866",79993,468,2021-07-25,"Italy","KaggleMart","Getting Started"
"9867",79994,267,2021-07-25,"Italy","KaggleMart","Recipe Book"
"9868",79995,582,2021-07-25,"Italy","KaggleMart","For Kids: One Smart Goose"
"9869",79996,182,2021-07-25,"Italy","KaggleRama","Advanced Techniques"
"9870",79997,166,2021-07-25,"Italy","KaggleRama","Getting Started"
"9871",79998,91,2021-07-25,"Italy","KaggleRama","Recipe Book"
"9872",79999,205,2021-07-25,"Italy","KaggleRama","For Kids: One Smart Goose"
"9873",80000,1135,2021-07-25,"Poland","KaggleMart","Advanced Techniques"
"9874",80001,993,2021-07-25,"Poland","KaggleMart","Getting Started"
"9875",80002,610,2021-07-25,"Poland","KaggleMart","Recipe Book"
"9876",80003,1377,2021-07-25,"Poland","KaggleMart","For Kids: One Smart Goose"
"9877",80004,366,2021-07-25,"Poland","KaggleRama","Advanced Techniques"
"9878",80005,369,2021-07-25,"Poland","KaggleRama","Getting Started"
"9879",80006,221,2021-07-25,"Poland","KaggleRama","Recipe Book"
"9880",80007,457,2021-07-25,"Poland","KaggleRama","For Kids: One Smart Goose"
"9881",80008,532,2021-07-25,"Spain","KaggleMart","Advanced Techniques"
"9882",80009,485,2021-07-25,"Spain","KaggleMart","Getting Started"
"9883",80010,313,2021-07-25,"Spain","KaggleMart","Recipe Book"
"9884",80011,671,2021-07-25,"Spain","KaggleMart","For Kids: One Smart Goose"
"9885",80012,202,2021-07-25,"Spain","KaggleRama","Advanced Techniques"
"9886",80013,170,2021-07-25,"Spain","KaggleRama","Getting Started"
"9887",80014,106,2021-07-25,"Spain","KaggleRama","Recipe Book"
"9888",80015,224,2021-07-25,"Spain","KaggleRama","For Kids: One Smart Goose"
"9889",80016,313,2021-07-26,"Belgium","KaggleMart","Advanced Techniques"
"9890",80017,296,2021-07-26,"Belgium","KaggleMart","Getting Started"
"9891",80018,189,2021-07-26,"Belgium","KaggleMart","Recipe Book"
"9892",80019,377,2021-07-26,"Belgium","KaggleMart","For Kids: One Smart Goose"
"9893",80020,105,2021-07-26,"Belgium","KaggleRama","Advanced Techniques"
"9894",80021,103,2021-07-26,"Belgium","KaggleRama","Getting Started"
"9895",80022,67,2021-07-26,"Belgium","KaggleRama","Recipe Book"
"9896",80023,136,2021-07-26,"Belgium","KaggleRama","For Kids: One Smart Goose"
"9897",80024,359,2021-07-26,"France","KaggleMart","Advanced Techniques"
"9898",80025,331,2021-07-26,"France","KaggleMart","Getting Started"
"9899",80026,207,2021-07-26,"France","KaggleMart","Recipe Book"
"9900",80027,451,2021-07-26,"France","KaggleMart","For Kids: One Smart Goose"
"9901",80028,119,2021-07-26,"France","KaggleRama","Advanced Techniques"
"9902",80029,118,2021-07-26,"France","KaggleRama","Getting Started"
"9903",80030,71,2021-07-26,"France","KaggleRama","Recipe Book"
"9904",80031,153,2021-07-26,"France","KaggleRama","For Kids: One Smart Goose"
"9905",80032,318,2021-07-26,"Germany","KaggleMart","Advanced Techniques"
"9906",80033,297,2021-07-26,"Germany","KaggleMart","Getting Started"
"9907",80034,185,2021-07-26,"Germany","KaggleMart","Recipe Book"
"9908",80035,380,2021-07-26,"Germany","KaggleMart","For Kids: One Smart Goose"
"9909",80036,107,2021-07-26,"Germany","KaggleRama","Advanced Techniques"
"9910",80037,101,2021-07-26,"Germany","KaggleRama","Getting Started"
"9911",80038,65,2021-07-26,"Germany","KaggleRama","Recipe Book"
"9912",80039,127,2021-07-26,"Germany","KaggleRama","For Kids: One Smart Goose"
"9913",80040,393,2021-07-26,"Italy","KaggleMart","Advanced Techniques"
"9914",80041,379,2021-07-26,"Italy","KaggleMart","Getting Started"
"9915",80042,225,2021-07-26,"Italy","KaggleMart","Recipe Book"
"9916",80043,457,2021-07-26,"Italy","KaggleMart","For Kids: One Smart Goose"
"9917",80044,144,2021-07-26,"Italy","KaggleRama","Advanced Techniques"
"9918",80045,133,2021-07-26,"Italy","KaggleRama","Getting Started"
"9919",80046,76,2021-07-26,"Italy","KaggleRama","Recipe Book"
"9920",80047,165,2021-07-26,"Italy","KaggleRama","For Kids: One Smart Goose"
"9921",80048,932,2021-07-26,"Poland","KaggleMart","Advanced Techniques"
"9922",80049,814,2021-07-26,"Poland","KaggleMart","Getting Started"
"9923",80050,489,2021-07-26,"Poland","KaggleMart","Recipe Book"
"9924",80051,1084,2021-07-26,"Poland","KaggleMart","For Kids: One Smart Goose"
"9925",80052,300,2021-07-26,"Poland","KaggleRama","Advanced Techniques"
"9926",80053,288,2021-07-26,"Poland","KaggleRama","Getting Started"
"9927",80054,180,2021-07-26,"Poland","KaggleRama","Recipe Book"
"9928",80055,364,2021-07-26,"Poland","KaggleRama","For Kids: One Smart Goose"
"9929",80056,423,2021-07-26,"Spain","KaggleMart","Advanced Techniques"
"9930",80057,389,2021-07-26,"Spain","KaggleMart","Getting Started"
"9931",80058,256,2021-07-26,"Spain","KaggleMart","Recipe Book"
"9932",80059,546,2021-07-26,"Spain","KaggleMart","For Kids: One Smart Goose"
"9933",80060,160,2021-07-26,"Spain","KaggleRama","Advanced Techniques"
"9934",80061,145,2021-07-26,"Spain","KaggleRama","Getting Started"
"9935",80062,87,2021-07-26,"Spain","KaggleRama","Recipe Book"
"9936",80063,181,2021-07-26,"Spain","KaggleRama","For Kids: One Smart Goose"
"9937",80064,313,2021-07-27,"Belgium","KaggleMart","Advanced Techniques"
"9938",80065,295,2021-07-27,"Belgium","KaggleMart","Getting Started"
"9939",80066,192,2021-07-27,"Belgium","KaggleMart","Recipe Book"
"9940",80067,377,2021-07-27,"Belgium","KaggleMart","For Kids: One Smart Goose"
"9941",80068,107,2021-07-27,"Belgium","KaggleRama","Advanced Techniques"
"9942",80069,104,2021-07-27,"Belgium","KaggleRama","Getting Started"
"9943",80070,69,2021-07-27,"Belgium","KaggleRama","Recipe Book"
"9944",80071,134,2021-07-27,"Belgium","KaggleRama","For Kids: One Smart Goose"
"9945",80072,350,2021-07-27,"France","KaggleMart","Advanced Techniques"
"9946",80073,325,2021-07-27,"France","KaggleMart","Getting Started"
"9947",80074,208,2021-07-27,"France","KaggleMart","Recipe Book"
"9948",80075,454,2021-07-27,"France","KaggleMart","For Kids: One Smart Goose"
"9949",80076,119,2021-07-27,"France","KaggleRama","Advanced Techniques"
"9950",80077,118,2021-07-27,"France","KaggleRama","Getting Started"
"9951",80078,72,2021-07-27,"France","KaggleRama","Recipe Book"
"9952",80079,151,2021-07-27,"France","KaggleRama","For Kids: One Smart Goose"
"9953",80080,311,2021-07-27,"Germany","KaggleMart","Advanced Techniques"
"9954",80081,297,2021-07-27,"Germany","KaggleMart","Getting Started"
"9955",80082,184,2021-07-27,"Germany","KaggleMart","Recipe Book"
"9956",80083,385,2021-07-27,"Germany","KaggleMart","For Kids: One Smart Goose"
"9957",80084,108,2021-07-27,"Germany","KaggleRama","Advanced Techniques"
"9958",80085,101,2021-07-27,"Germany","KaggleRama","Getting Started"
"9959",80086,65,2021-07-27,"Germany","KaggleRama","Recipe Book"
"9960",80087,128,2021-07-27,"Germany","KaggleRama","For Kids: One Smart Goose"
"9961",80088,390,2021-07-27,"Italy","KaggleMart","Advanced Techniques"
"9962",80089,379,2021-07-27,"Italy","KaggleMart","Getting Started"
"9963",80090,221,2021-07-27,"Italy","KaggleMart","Recipe Book"
"9964",80091,473,2021-07-27,"Italy","KaggleMart","For Kids: One Smart Goose"
"9965",80092,144,2021-07-27,"Italy","KaggleRama","Advanced Techniques"
"9966",80093,136,2021-07-27,"Italy","KaggleRama","Getting Started"
"9967",80094,76,2021-07-27,"Italy","KaggleRama","Recipe Book"
"9968",80095,167,2021-07-27,"Italy","KaggleRama","For Kids: One Smart Goose"
"9969",80096,912,2021-07-27,"Poland","KaggleMart","Advanced Techniques"
"9970",80097,820,2021-07-27,"Poland","KaggleMart","Getting Started"
"9971",80098,472,2021-07-27,"Poland","KaggleMart","Recipe Book"
"9972",80099,1101,2021-07-27,"Poland","KaggleMart","For Kids: One Smart Goose"
"9973",80100,295,2021-07-27,"Poland","KaggleRama","Advanced Techniques"
"9974",80101,294,2021-07-27,"Poland","KaggleRama","Getting Started"
"9975",80102,175,2021-07-27,"Poland","KaggleRama","Recipe Book"
"9976",80103,368,2021-07-27,"Poland","KaggleRama","For Kids: One Smart Goose"
"9977",80104,417,2021-07-27,"Spain","KaggleMart","Advanced Techniques"
"9978",80105,394,2021-07-27,"Spain","KaggleMart","Getting Started"
"9979",80106,251,2021-07-27,"Spain","KaggleMart","Recipe Book"
"9980",80107,549,2021-07-27,"Spain","KaggleMart","For Kids: One Smart Goose"
"9981",80108,156,2021-07-27,"Spain","KaggleRama","Advanced Techniques"
"9982",80109,144,2021-07-27,"Spain","KaggleRama","Getting Started"
"9983",80110,86,2021-07-27,"Spain","KaggleRama","Recipe Book"
"9984",80111,183,2021-07-27,"Spain","KaggleRama","For Kids: One Smart Goose"
"9985",80112,312,2021-07-28,"Belgium","KaggleMart","Advanced Techniques"
"9986",80113,295,2021-07-28,"Belgium","KaggleMart","Getting Started"
"9987",80114,193,2021-07-28,"Belgium","KaggleMart","Recipe Book"
"9988",80115,374,2021-07-28,"Belgium","KaggleMart","For Kids: One Smart Goose"
"9989",80116,106,2021-07-28,"Belgium","KaggleRama","Advanced Techniques"
"9990",80117,104,2021-07-28,"Belgium","KaggleRama","Getting Started"
"9991",80118,68,2021-07-28,"Belgium","KaggleRama","Recipe Book"
"9992",80119,134,2021-07-28,"Belgium","KaggleRama","For Kids: One Smart Goose"
"9993",80120,349,2021-07-28,"France","KaggleMart","Advanced Techniques"
"9994",80121,336,2021-07-28,"France","KaggleMart","Getting Started"
"9995",80122,206,2021-07-28,"France","KaggleMart","Recipe Book"
"9996",80123,451,2021-07-28,"France","KaggleMart","For Kids: One Smart Goose"
"9997",80124,118,2021-07-28,"France","KaggleRama","Advanced Techniques"
"9998",80125,114,2021-07-28,"France","KaggleRama","Getting Started"
"9999",80126,71,2021-07-28,"France","KaggleRama","Recipe Book"
"10000",80127,148,2021-07-28,"France","KaggleRama","For Kids: One Smart Goose"
"10001",80128,317,2021-07-28,"Germany","KaggleMart","Advanced Techniques"
"10002",80129,298,2021-07-28,"Germany","KaggleMart","Getting Started"
"10003",80130,186,2021-07-28,"Germany","KaggleMart","Recipe Book"
"10004",80131,379,2021-07-28,"Germany","KaggleMart","For Kids: One Smart Goose"
"10005",80132,109,2021-07-28,"Germany","KaggleRama","Advanced Techniques"
"10006",80133,102,2021-07-28,"Germany","KaggleRama","Getting Started"
"10007",80134,67,2021-07-28,"Germany","KaggleRama","Recipe Book"
"10008",80135,126,2021-07-28,"Germany","KaggleRama","For Kids: One Smart Goose"
"10009",80136,388,2021-07-28,"Italy","KaggleMart","Advanced Techniques"
"10010",80137,380,2021-07-28,"Italy","KaggleMart","Getting Started"
"10011",80138,225,2021-07-28,"Italy","KaggleMart","Recipe Book"
"10012",80139,463,2021-07-28,"Italy","KaggleMart","For Kids: One Smart Goose"
"10013",80140,141,2021-07-28,"Italy","KaggleRama","Advanced Techniques"
"10014",80141,131,2021-07-28,"Italy","KaggleRama","Getting Started"
"10015",80142,77,2021-07-28,"Italy","KaggleRama","Recipe Book"
"10016",80143,166,2021-07-28,"Italy","KaggleRama","For Kids: One Smart Goose"
"10017",80144,892,2021-07-28,"Poland","KaggleMart","Advanced Techniques"
"10018",80145,802,2021-07-28,"Poland","KaggleMart","Getting Started"
"10019",80146,494,2021-07-28,"Poland","KaggleMart","Recipe Book"
"10020",80147,1098,2021-07-28,"Poland","KaggleMart","For Kids: One Smart Goose"
"10021",80148,287,2021-07-28,"Poland","KaggleRama","Advanced Techniques"
"10022",80149,288,2021-07-28,"Poland","KaggleRama","Getting Started"
"10023",80150,179,2021-07-28,"Poland","KaggleRama","Recipe Book"
"10024",80151,361,2021-07-28,"Poland","KaggleRama","For Kids: One Smart Goose"
"10025",80152,411,2021-07-28,"Spain","KaggleMart","Advanced Techniques"
"10026",80153,407,2021-07-28,"Spain","KaggleMart","Getting Started"
"10027",80154,249,2021-07-28,"Spain","KaggleMart","Recipe Book"
"10028",80155,548,2021-07-28,"Spain","KaggleMart","For Kids: One Smart Goose"
"10029",80156,157,2021-07-28,"Spain","KaggleRama","Advanced Techniques"
"10030",80157,143,2021-07-28,"Spain","KaggleRama","Getting Started"
"10031",80158,87,2021-07-28,"Spain","KaggleRama","Recipe Book"
"10032",80159,183,2021-07-28,"Spain","KaggleRama","For Kids: One Smart Goose"
"10033",80160,316,2021-07-29,"Belgium","KaggleMart","Advanced Techniques"
"10034",80161,288,2021-07-29,"Belgium","KaggleMart","Getting Started"
"10035",80162,192,2021-07-29,"Belgium","KaggleMart","Recipe Book"
"10036",80163,373,2021-07-29,"Belgium","KaggleMart","For Kids: One Smart Goose"
"10037",80164,107,2021-07-29,"Belgium","KaggleRama","Advanced Techniques"
"10038",80165,104,2021-07-29,"Belgium","KaggleRama","Getting Started"
"10039",80166,68,2021-07-29,"Belgium","KaggleRama","Recipe Book"
"10040",80167,132,2021-07-29,"Belgium","KaggleRama","For Kids: One Smart Goose"
"10041",80168,350,2021-07-29,"France","KaggleMart","Advanced Techniques"
"10042",80169,326,2021-07-29,"France","KaggleMart","Getting Started"
"10043",80170,206,2021-07-29,"France","KaggleMart","Recipe Book"
"10044",80171,446,2021-07-29,"France","KaggleMart","For Kids: One Smart Goose"
"10045",80172,117,2021-07-29,"France","KaggleRama","Advanced Techniques"
"10046",80173,115,2021-07-29,"France","KaggleRama","Getting Started"
"10047",80174,71,2021-07-29,"France","KaggleRama","Recipe Book"
"10048",80175,146,2021-07-29,"France","KaggleRama","For Kids: One Smart Goose"
"10049",80176,308,2021-07-29,"Germany","KaggleMart","Advanced Techniques"
"10050",80177,301,2021-07-29,"Germany","KaggleMart","Getting Started"
"10051",80178,182,2021-07-29,"Germany","KaggleMart","Recipe Book"
"10052",80179,384,2021-07-29,"Germany","KaggleMart","For Kids: One Smart Goose"
"10053",80180,106,2021-07-29,"Germany","KaggleRama","Advanced Techniques"
"10054",80181,102,2021-07-29,"Germany","KaggleRama","Getting Started"
"10055",80182,66,2021-07-29,"Germany","KaggleRama","Recipe Book"
"10056",80183,126,2021-07-29,"Germany","KaggleRama","For Kids: One Smart Goose"
"10057",80184,390,2021-07-29,"Italy","KaggleMart","Advanced Techniques"
"10058",80185,372,2021-07-29,"Italy","KaggleMart","Getting Started"
"10059",80186,220,2021-07-29,"Italy","KaggleMart","Recipe Book"
"10060",80187,463,2021-07-29,"Italy","KaggleMart","For Kids: One Smart Goose"
"10061",80188,138,2021-07-29,"Italy","KaggleRama","Advanced Techniques"
"10062",80189,136,2021-07-29,"Italy","KaggleRama","Getting Started"
"10063",80190,76,2021-07-29,"Italy","KaggleRama","Recipe Book"
"10064",80191,167,2021-07-29,"Italy","KaggleRama","For Kids: One Smart Goose"
"10065",80192,882,2021-07-29,"Poland","KaggleMart","Advanced Techniques"
"10066",80193,795,2021-07-29,"Poland","KaggleMart","Getting Started"
"10067",80194,478,2021-07-29,"Poland","KaggleMart","Recipe Book"
"10068",80195,1079,2021-07-29,"Poland","KaggleMart","For Kids: One Smart Goose"
"10069",80196,285,2021-07-29,"Poland","KaggleRama","Advanced Techniques"
"10070",80197,288,2021-07-29,"Poland","KaggleRama","Getting Started"
"10071",80198,172,2021-07-29,"Poland","KaggleRama","Recipe Book"
"10072",80199,359,2021-07-29,"Poland","KaggleRama","For Kids: One Smart Goose"
"10073",80200,409,2021-07-29,"Spain","KaggleMart","Advanced Techniques"
"10074",80201,404,2021-07-29,"Spain","KaggleMart","Getting Started"
"10075",80202,251,2021-07-29,"Spain","KaggleMart","Recipe Book"
"10076",80203,533,2021-07-29,"Spain","KaggleMart","For Kids: One Smart Goose"
"10077",80204,155,2021-07-29,"Spain","KaggleRama","Advanced Techniques"
"10078",80205,141,2021-07-29,"Spain","KaggleRama","Getting Started"
"10079",80206,86,2021-07-29,"Spain","KaggleRama","Recipe Book"
"10080",80207,181,2021-07-29,"Spain","KaggleRama","For Kids: One Smart Goose"
"10081",80208,324,2021-07-30,"Belgium","KaggleMart","Advanced Techniques"
"10082",80209,305,2021-07-30,"Belgium","KaggleMart","Getting Started"
"10083",80210,203,2021-07-30,"Belgium","KaggleMart","Recipe Book"
"10084",80211,392,2021-07-30,"Belgium","KaggleMart","For Kids: One Smart Goose"
"10085",80212,111,2021-07-30,"Belgium","KaggleRama","Advanced Techniques"
"10086",80213,111,2021-07-30,"Belgium","KaggleRama","Getting Started"
"10087",80214,71,2021-07-30,"Belgium","KaggleRama","Recipe Book"
"10088",80215,139,2021-07-30,"Belgium","KaggleRama","For Kids: One Smart Goose"
"10089",80216,376,2021-07-30,"France","KaggleMart","Advanced Techniques"
"10090",80217,343,2021-07-30,"France","KaggleMart","Getting Started"
"10091",80218,217,2021-07-30,"France","KaggleMart","Recipe Book"
"10092",80219,471,2021-07-30,"France","KaggleMart","For Kids: One Smart Goose"
"10093",80220,123,2021-07-30,"France","KaggleRama","Advanced Techniques"
"10094",80221,122,2021-07-30,"France","KaggleRama","Getting Started"
"10095",80222,74,2021-07-30,"France","KaggleRama","Recipe Book"
"10096",80223,156,2021-07-30,"France","KaggleRama","For Kids: One Smart Goose"
"10097",80224,324,2021-07-30,"Germany","KaggleMart","Advanced Techniques"
"10098",80225,315,2021-07-30,"Germany","KaggleMart","Getting Started"
"10099",80226,193,2021-07-30,"Germany","KaggleMart","Recipe Book"
"10100",80227,402,2021-07-30,"Germany","KaggleMart","For Kids: One Smart Goose"
"10101",80228,112,2021-07-30,"Germany","KaggleRama","Advanced Techniques"
"10102",80229,105,2021-07-30,"Germany","KaggleRama","Getting Started"
"10103",80230,67,2021-07-30,"Germany","KaggleRama","Recipe Book"
"10104",80231,133,2021-07-30,"Germany","KaggleRama","For Kids: One Smart Goose"
"10105",80232,412,2021-07-30,"Italy","KaggleMart","Advanced Techniques"
"10106",80233,405,2021-07-30,"Italy","KaggleMart","Getting Started"
"10107",80234,235,2021-07-30,"Italy","KaggleMart","Recipe Book"
"10108",80235,502,2021-07-30,"Italy","KaggleMart","For Kids: One Smart Goose"
"10109",80236,147,2021-07-30,"Italy","KaggleRama","Advanced Techniques"
"10110",80237,143,2021-07-30,"Italy","KaggleRama","Getting Started"
"10111",80238,81,2021-07-30,"Italy","KaggleRama","Recipe Book"
"10112",80239,178,2021-07-30,"Italy","KaggleRama","For Kids: One Smart Goose"
"10113",80240,952,2021-07-30,"Poland","KaggleMart","Advanced Techniques"
"10114",80241,851,2021-07-30,"Poland","KaggleMart","Getting Started"
"10115",80242,514,2021-07-30,"Poland","KaggleMart","Recipe Book"
"10116",80243,1151,2021-07-30,"Poland","KaggleMart","For Kids: One Smart Goose"
"10117",80244,303,2021-07-30,"Poland","KaggleRama","Advanced Techniques"
"10118",80245,303,2021-07-30,"Poland","KaggleRama","Getting Started"
"10119",80246,190,2021-07-30,"Poland","KaggleRama","Recipe Book"
"10120",80247,378,2021-07-30,"Poland","KaggleRama","For Kids: One Smart Goose"
"10121",80248,443,2021-07-30,"Spain","KaggleMart","Advanced Techniques"
"10122",80249,435,2021-07-30,"Spain","KaggleMart","Getting Started"
"10123",80250,267,2021-07-30,"Spain","KaggleMart","Recipe Book"
"10124",80251,589,2021-07-30,"Spain","KaggleMart","For Kids: One Smart Goose"
"10125",80252,166,2021-07-30,"Spain","KaggleRama","Advanced Techniques"
"10126",80253,149,2021-07-30,"Spain","KaggleRama","Getting Started"
"10127",80254,91,2021-07-30,"Spain","KaggleRama","Recipe Book"
"10128",80255,193,2021-07-30,"Spain","KaggleRama","For Kids: One Smart Goose"
"10129",80256,351,2021-07-31,"Belgium","KaggleMart","Advanced Techniques"
"10130",80257,330,2021-07-31,"Belgium","KaggleMart","Getting Started"
"10131",80258,219,2021-07-31,"Belgium","KaggleMart","Recipe Book"
"10132",80259,436,2021-07-31,"Belgium","KaggleMart","For Kids: One Smart Goose"
"10133",80260,121,2021-07-31,"Belgium","KaggleRama","Advanced Techniques"
"10134",80261,120,2021-07-31,"Belgium","KaggleRama","Getting Started"
"10135",80262,76,2021-07-31,"Belgium","KaggleRama","Recipe Book"
"10136",80263,150,2021-07-31,"Belgium","KaggleRama","For Kids: One Smart Goose"
"10137",80264,409,2021-07-31,"France","KaggleMart","Advanced Techniques"
"10138",80265,381,2021-07-31,"France","KaggleMart","Getting Started"
"10139",80266,232,2021-07-31,"France","KaggleMart","Recipe Book"
"10140",80267,516,2021-07-31,"France","KaggleMart","For Kids: One Smart Goose"
"10141",80268,134,2021-07-31,"France","KaggleRama","Advanced Techniques"
"10142",80269,136,2021-07-31,"France","KaggleRama","Getting Started"
"10143",80270,80,2021-07-31,"France","KaggleRama","Recipe Book"
"10144",80271,169,2021-07-31,"France","KaggleRama","For Kids: One Smart Goose"
"10145",80272,361,2021-07-31,"Germany","KaggleMart","Advanced Techniques"
"10146",80273,341,2021-07-31,"Germany","KaggleMart","Getting Started"
"10147",80274,204,2021-07-31,"Germany","KaggleMart","Recipe Book"
"10148",80275,433,2021-07-31,"Germany","KaggleMart","For Kids: One Smart Goose"
"10149",80276,121,2021-07-31,"Germany","KaggleRama","Advanced Techniques"
"10150",80277,116,2021-07-31,"Germany","KaggleRama","Getting Started"
"10151",80278,75,2021-07-31,"Germany","KaggleRama","Recipe Book"
"10152",80279,146,2021-07-31,"Germany","KaggleRama","For Kids: One Smart Goose"
"10153",80280,452,2021-07-31,"Italy","KaggleMart","Advanced Techniques"
"10154",80281,447,2021-07-31,"Italy","KaggleMart","Getting Started"
"10155",80282,260,2021-07-31,"Italy","KaggleMart","Recipe Book"
"10156",80283,547,2021-07-31,"Italy","KaggleMart","For Kids: One Smart Goose"
"10157",80284,167,2021-07-31,"Italy","KaggleRama","Advanced Techniques"
"10158",80285,161,2021-07-31,"Italy","KaggleRama","Getting Started"
"10159",80286,88,2021-07-31,"Italy","KaggleRama","Recipe Book"
"10160",80287,200,2021-07-31,"Italy","KaggleRama","For Kids: One Smart Goose"
"10161",80288,1061,2021-07-31,"Poland","KaggleMart","Advanced Techniques"
"10162",80289,983,2021-07-31,"Poland","KaggleMart","Getting Started"
"10163",80290,582,2021-07-31,"Poland","KaggleMart","Recipe Book"
"10164",80291,1287,2021-07-31,"Poland","KaggleMart","For Kids: One Smart Goose"
"10165",80292,347,2021-07-31,"Poland","KaggleRama","Advanced Techniques"
"10166",80293,355,2021-07-31,"Poland","KaggleRama","Getting Started"
"10167",80294,210,2021-07-31,"Poland","KaggleRama","Recipe Book"
"10168",80295,422,2021-07-31,"Poland","KaggleRama","For Kids: One Smart Goose"
"10169",80296,493,2021-07-31,"Spain","KaggleMart","Advanced Techniques"
"10170",80297,486,2021-07-31,"Spain","KaggleMart","Getting Started"
"10171",80298,299,2021-07-31,"Spain","KaggleMart","Recipe Book"
"10172",80299,664,2021-07-31,"Spain","KaggleMart","For Kids: One Smart Goose"
"10173",80300,183,2021-07-31,"Spain","KaggleRama","Advanced Techniques"
"10174",80301,167,2021-07-31,"Spain","KaggleRama","Getting Started"
"10175",80302,102,2021-07-31,"Spain","KaggleRama","Recipe Book"
"10176",80303,219,2021-07-31,"Spain","KaggleRama","For Kids: One Smart Goose"
"10177",80304,362,2021-08-01,"Belgium","KaggleMart","Advanced Techniques"
"10178",80305,341,2021-08-01,"Belgium","KaggleMart","Getting Started"
"10179",80306,224,2021-08-01,"Belgium","KaggleMart","Recipe Book"
"10180",80307,442,2021-08-01,"Belgium","KaggleMart","For Kids: One Smart Goose"
"10181",80308,127,2021-08-01,"Belgium","KaggleRama","Advanced Techniques"
"10182",80309,124,2021-08-01,"Belgium","KaggleRama","Getting Started"
"10183",80310,79,2021-08-01,"Belgium","KaggleRama","Recipe Book"
"10184",80311,155,2021-08-01,"Belgium","KaggleRama","For Kids: One Smart Goose"
"10185",80312,418,2021-08-01,"France","KaggleMart","Advanced Techniques"
"10186",80313,393,2021-08-01,"France","KaggleMart","Getting Started"
"10187",80314,243,2021-08-01,"France","KaggleMart","Recipe Book"
"10188",80315,535,2021-08-01,"France","KaggleMart","For Kids: One Smart Goose"
"10189",80316,139,2021-08-01,"France","KaggleRama","Advanced Techniques"
"10190",80317,139,2021-08-01,"France","KaggleRama","Getting Started"
"10191",80318,83,2021-08-01,"France","KaggleRama","Recipe Book"
